OrderID,OrderDate,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,CustomerSegment,Returned,ShipMode,Comments
ORD-14002,2024-10-19 00:00:00,North,Furniture,Bookcases,Bookcases 4002,204.06,6,0.1,42.25,Home Office,No,Second Class,
ORD-11131,2024-03-27 00:00:00,East,Office Supplies,Paper,Paper 1131,,7,0.0,14.53,Consumer,No,Same Day,
ORD-12954,2020-01-04 00:00:00,South,Technology,Accessories,Accessories 2954,255.29,9,0.3,48.18,Consumer,No,Second Class,Customer requested refund
ORD-12866,2021-12-07 00:00:00,East,Furniture,Bookcases,Bookcases 2866,680.6,10,0.1,63.57,Corporate,No,Same Day,
ORD-11496,NotADate,North,Technology,Accessories,Accessories 1496,274.2,3,0.4,24.75,Home Office,No,First Class,Customer requested refund
ORD-10733,2022-11-02 00:00:00,East,Technology,Copiers,Copiers 733,423.49,2,0.2,52.59,Consumer,No,First Class,Expedited delivery
ORD-14404,2023-10-15 00:00:00,north,Technology,Accessories,Accessories 4404,327.1,9,0.1,65.57,Home Office,No,First Class,Damaged box
ORD-10603,2023-07-15 00:00:00,East,Furniture,Chairs,Chairs 603,477.85,2,0.5,49.8,Consumer,No,Same Day,Customer requested refund
ORD-10340,2021-06-27 00:00:00,North,Technology,Phones,Phones 340,352.16,4,0.1,,Corporate,No,Standard Class,Customer requested refund
ORD-12863,2022-11-18 00:00:00,East,Technology,Accessories,Accessories 2863,47.29,6,0.1,4.97,Consumer,No,First Class,Customer requested refund
ORD-12937,2020-08-12 00:00:00,South,Technology,Phones,Phones 2937,279.57,6,0.4,42.37,Home Office,No,Second Class,Expedited delivery
ORD-11037,2021-03-11 00:00:00,North,Furniture,Chairs,Chairs 1037,110.36,8,0.0,13.2,Corporate,Yes,Same Day,
ORD-12713,2024-11-22 00:00:00,South,Office Supplies,Labels,Labels 2713,216.63,6,0.0,11.07,Consumer,No,Standard Class,Delayed shipment
ORD-10684,2020-07-15 00:00:00,North,Furniture,Bookcases,Bookcases 684,189.8,9,0.4,15.7,Home Office,No,First Class,
ORD-10862,2024-09-28 00:00:00,North,Technology,Copiers,Copiers 862,371.05,4,0.3,62.99,Consumer,No,First Class,Delayed shipment
ORD-10685,2022-04-23 00:00:00,North,Office Supplies,Art,Art 685,104.27,6,0.1,7.09,Corporate,No,Same Day,
ORD-11178,2022-07-08 00:00:00,East,Furniture,Chairs,Chairs 1178,1424.89,7,0.5,115.73,Consumer,No,First Class,Customer requested refund
ORD-14373,2021-10-20 00:00:00,West,Furniture,Furnishings,Furnishings 4373,,4,0.2,8.33,Corporate,No,Standard Class,
ORD-12232,2024-07-11 00:00:00,East,Technology,Copiers,Copiers 2232,389.05,5,0.0,110.72,Consumer,No,Standard Class,Customer requested refund
ORD-12352,2023-10-20 00:00:00,North,Furniture,Furnishings,Furnishings 2352,152.64,2,0.2,33.06,Home Office,No,Second Class,
ORD-14159,2024-03-08 00:00:00,East,Office Supplies,Labels,Labels 4159,817.11,1,0.5,71.42,Corporate,No,Standard Class,Expedited delivery
ORD-12674,2023-08-01 00:00:00,South,Office Supplies,Art,Art 2674,165.47,8,0.1,28.13,Consumer,No,Standard Class,Damaged box
ORD-14022,2022-03-15 00:00:00,South,Technology,Machines,Machines 4022,4.45,4,0.0,0.66,Corporate,No,Second Class,
ORD-14821,2022-11-26 00:00:00,South,Furniture,Furnishings,Furnishings 4821,493.3,5,0.0,52.52,Corporate,No,Same Day,
ORD-10592,2021-11-01 00:00:00,East,Furniture,Chairs,Chairs 592,61.46,8,0.5,6.61,Home Office,No,Same Day,Delayed shipment
ORD-12675,2020-09-04 00:00:00,south,Furniture,Furnishings,Furnishings 2675,353.26,9,0.2,24.04,Home Office,No,Standard Class,Expedited delivery
ORD-11463,2023-12-21 00:00:00,North,Office Supplies,Paper,Paper 1463,415.92,10,0.4,27.26,Home Office,No,Second Class,Damaged box
ORD-13219,2024-03-02 00:00:00,South,Furniture,Furnishings,Furnishings 3219,201.75,7,0.0,52.33,Home Office,No,Standard Class,Customer requested refund
ORD-14624,2022-05-12 00:00:00,South,Office Supplies,Binders,Binders 4624,323.7,3,0.2,76.01,Home Office,Yes,Second Class,Customer requested refund
ORD-14107,2023-01-24 00:00:00,North,Technology,Phones,Phones 4107,228.51,2,0.2,9.88,Home Office,No,Standard Class,Customer requested refund
ORD-14381,2023-06-19 00:00:00,North,Office Supplies,Labels,Labels 4381,818.48,5,0.0,171.86,Corporate,No,First Class,Expedited delivery
ORD-12989,NotADate,East,Furniture,Furnishings,Furnishings 2989,491.22,7,0.4,87.31,Corporate,No,Standard Class,Expedited delivery
ORD-12310,2020-07-04 00:00:00,West,Technology,Machines,Machines 2310,435.03,3,0.1,,Home Office,No,Standard Class,
ORD-13676,2020-01-18 00:00:00,North,Furniture,Tables,Tables 3676,145.27,3,0.0,34.1,Corporate,No,Same Day,Customer requested refund
ORD-14218,2023-11-10 00:00:00,East,Office Supplies,Labels,Labels 4218,474.17,9,0.5,48.3,Consumer,No,First Class,
ORD-10285,2024-11-10 00:00:00,South,Office Supplies,Paper,Paper 285,986.27,3,0.5,131.43,Consumer,No,First Class,Delayed shipment
ORD-14949,2024-05-01 00:00:00,East,Office Supplies,Binders,Binders 4949,231.14,1,0.0,58.44,Home Office,No,First Class,Expedited delivery
ORD-10444,2022-02-10 00:00:00,North,Technology,Machines,Machines 444,,7,0.2,49.54,Home Office,No,Second Class,
ORD-11680,2021-02-01 00:00:00,West,Office Supplies,Paper,Paper 1680,15.23,9,0.2,2.4,Consumer,No,First Class,Damaged box
ORD-13058,NotADate,South,Office Supplies,Binders,Binders 3058,305.73,1,0.2,53.13,Corporate,No,First Class,Damaged box
ORD-10319,2022-07-09 00:00:00,West,Technology,Phones,Phones 319,200.44,8,0.2,24.31,Consumer,No,Second Class,Customer requested refund
ORD-12637,2020-09-16 00:00:00,South,Technology,Copiers,Copiers 2637,,8,0.4,46.37,Home Office,No,Second Class,Damaged box
ORD-11065,2021-03-20 00:00:00,West,Technology,Accessories,Accessories 1065,462.81,1,0.2,31.34,Corporate,No,Standard Class,Expedited delivery
ORD-12768,2022-01-10 00:00:00,North,Technology,Phones,Phones 2768,939.76,5,0.2,116.59,Home Office,No,First Class,Delayed shipment
ORD-11212,2022-11-19 00:00:00,south,Office Supplies,Labels,Labels 1212,249.3,9,0.5,37.17,Home Office,No,Same Day,
ORD-13009,2020-02-26 00:00:00,South,Furniture,Furnishings,Furnishings 3009,429.61,10,0.1,,Home Office,No,Second Class,Delayed shipment
ORD-14161,NotADate,East,Technology,Copiers,Copiers 4161,138.81,7,0.5,19.64,Corporate,No,Second Class,
ORD-11667,2020-11-01 00:00:00,East,Furniture,Furnishings,Furnishings 1667,475.23,5,0.4,30.5,Consumer,No,Same Day,Customer requested refund
ORD-12893,2022-01-10 00:00:00,South,Office Supplies,Labels,Labels 2893,750.23,4,0.2,96.1,Home Office,No,Standard Class,Delayed shipment
ORD-12861,2024-09-12 00:00:00,south,Office Supplies,Art,Art 2861,136.75,6,0.0,25.21,Home Office,No,Second Class,Damaged box
ORD-14576,2023-02-14 00:00:00,South,Office Supplies,Binders,Binders 4576,584.78,1,0.2,109.98,Corporate,No,Standard Class,
ORD-11336,2023-08-25 00:00:00,west,Furniture,Bookcases,Bookcases 1336,389.76,7,0.3,14.72,Home Office,No,Standard Class,Expedited delivery
ORD-12468,2024-09-09 00:00:00,South,Technology,Copiers,Copiers 2468,484.46,6,0.3,90.48,Consumer,No,Second Class,Damaged box
ORD-10861,2022-08-29 00:00:00,West,Furniture,Tables,Tables 861,911.66,4,0.4,107.62,Home Office,No,Second Class,Damaged box
ORD-11656,2023-01-08 00:00:00,West,Furniture,Furnishings,Furnishings 1656,358.03,4,0.1,35.48,Consumer,Yes,Second Class,
ORD-12565,2020-01-24 00:00:00,west,Office Supplies,Storage,Storage 2565,87.54,4,0.3,15.64,Home Office,No,First Class,
ORD-14274,2022-03-29 00:00:00,North,Technology,Accessories,Accessories 4274,800.84,7,0.4,124.43,Corporate,No,Second Class,Damaged box
ORD-14545,2024-07-15 00:00:00,North,Technology,Machines,Machines 4545,238.42,2,0.4,32.42,Home Office,No,First Class,Expedited delivery
ORD-11868,2021-09-26 00:00:00,north,Office Supplies,Labels,Labels 1868,1051.55,3,0.0,,Home Office,No,Second Class,
ORD-11400,2020-06-17 00:00:00,South,Technology,Copiers,Copiers 1400,277.45,8,0.0,47.95,Corporate,No,Same Day,
ORD-10656,2021-05-03 00:00:00,West,Technology,Phones,Phones 656,194.08,9,0.0,41.2,Consumer,No,First Class,Expedited delivery
ORD-11293,2020-02-23 00:00:00,West,Office Supplies,Paper,Paper 1293,122.32,4,0.2,18.68,Home Office,No,First Class,Customer requested refund
ORD-11087,2024-07-25 00:00:00,East,Office Supplies,Storage,Storage 1087,,10,0.4,34.89,Corporate,No,Second Class,Customer requested refund
ORD-14750,2021-07-30 00:00:00,North,Furniture,Tables,Tables 4750,390.9,2,0.0,40.44,Consumer,No,Same Day,Customer requested refund
ORD-12112,2020-08-27 00:00:00,South,Furniture,Chairs,Chairs 2112,243.94,6,0.2,,Consumer,No,Second Class,Damaged box
ORD-10268,2020-08-25 00:00:00,north,Furniture,Chairs,Chairs 268,342.52,3,0.2,35.07,Corporate,No,Standard Class,Delayed shipment
ORD-13839,2020-04-05 00:00:00,East,Technology,Accessories,Accessories 3839,80.12,10,0.1,15.45,Corporate,No,Standard Class,
ORD-12895,2022-10-07 00:00:00,West,Technology,Accessories,Accessories 2895,159.7,1,0.4,10.92,Home Office,No,Same Day,
ORD-14005,2024-03-17 00:00:00,East,Technology,Machines,Machines 4005,336.41,9,0.0,98.45,Home Office,No,Same Day,Delayed shipment
ORD-14595,2024-04-19 00:00:00,east,Technology,Copiers,Copiers 4595,1544.35,2,0.2,351.25,Consumer,No,First Class,Damaged box
ORD-12381,2021-04-23 00:00:00,West,Office Supplies,Labels,Labels 2381,238.43,6,0.1,12.39,Consumer,No,Second Class,Damaged box
ORD-13893,2023-12-09 00:00:00,South,Furniture,Furnishings,Furnishings 3893,336.49,10,0.4,18.7,Consumer,No,Same Day,
ORD-13838,2024-01-05 00:00:00,East,Furniture,Chairs,Chairs 3838,549.62,9,0.3,20.27,Corporate,No,Standard Class,Delayed shipment
ORD-11474,2022-12-06 00:00:00,West,Office Supplies,Binders,Binders 1474,899.61,3,0.5,48.92,Consumer,No,Standard Class,Customer requested refund
ORD-14177,2021-10-19 00:00:00,South,Furniture,Bookcases,Bookcases 4177,86.86,1,0.3,13.44,Corporate,No,First Class,Delayed shipment
ORD-10005,2024-05-02 00:00:00,East,Office Supplies,Binders,Binders 5,,5,0.0,151.26,Home Office,No,Second Class,Damaged box
ORD-10665,2020-11-26 00:00:00,West,Technology,Machines,Machines 665,501.16,4,0.0,30.21,Consumer,No,Second Class,
ORD-14250,2022-07-08 00:00:00,West,Office Supplies,Paper,Paper 4250,,8,0.5,,Corporate,No,Second Class,Damaged box
ORD-11553,2022-05-16 00:00:00,North,Technology,Accessories,Accessories 1553,209.13,3,0.1,10.22,Home Office,No,Same Day,
ORD-14009,2022-04-04 00:00:00,south,Furniture,Bookcases,Bookcases 4009,354.0,4,0.4,39.5,Home Office,No,Second Class,Delayed shipment
ORD-14468,2022-01-23 00:00:00,North,Technology,Machines,Machines 4468,38.87,1,0.4,4.57,Corporate,No,Standard Class,Customer requested refund
ORD-10416,2020-12-29 00:00:00,West,Technology,Accessories,Accessories 416,212.49,2,0.1,55.58,Corporate,No,Same Day,
ORD-12354,2020-08-22 00:00:00,West,Furniture,Chairs,Chairs 2354,263.53,8,0.0,74.9,Corporate,No,Standard Class,Damaged box
ORD-12549,2024-03-16 00:00:00,North,Office Supplies,Binders,Binders 2549,861.46,8,0.5,93.69,Consumer,No,Same Day,Customer requested refund
ORD-10488,2023-09-17 00:00:00,West,Office Supplies,Binders,Binders 488,206.62,5,0.5,23.26,Home Office,No,Second Class,Delayed shipment
ORD-13727,2022-12-12 00:00:00,North,Technology,Copiers,Copiers 3727,589.91,3,0.3,76.82,Home Office,Yes,Standard Class,
ORD-11947,NotADate,East,Furniture,Furnishings,Furnishings 1947,955.74,8,0.0,69.49,Home Office,No,Second Class,Delayed shipment
ORD-14739,2020-09-22 00:00:00,West,Office Supplies,Binders,Binders 4739,721.86,5,0.5,91.97,Consumer,No,Same Day,Damaged box
ORD-11437,2022-12-01 00:00:00,North,Office Supplies,Labels,Labels 1437,95.56,1,0.3,8.67,Consumer,No,First Class,
ORD-11423,2021-11-22 00:00:00,South,Furniture,Furnishings,Furnishings 1423,134.1,6,0.5,10.04,Corporate,No,First Class,Delayed shipment
ORD-11845,2024-11-22 00:00:00,North,Office Supplies,Storage,Storage 1845,90.42,4,0.5,5.53,Home Office,Yes,Standard Class,
ORD-13679,2023-08-12 00:00:00,South,Technology,Copiers,Copiers 3679,211.47,3,0.0,50.87,Corporate,Yes,Second Class,Expedited delivery
ORD-12859,2020-12-09 00:00:00,North,Technology,Phones,Phones 2859,118.67,5,0.3,10.37,Corporate,No,First Class,Delayed shipment
ORD-10052,2023-11-22 00:00:00,West,Office Supplies,Paper,Paper 52,629.95,3,0.5,32.6,Consumer,No,Same Day,Damaged box
ORD-11794,2022-06-02 00:00:00,East,Technology,Accessories,Accessories 1794,61.46,7,0.2,5.02,Corporate,Yes,Second Class,Expedited delivery
ORD-14660,2024-04-04 00:00:00,North,Office Supplies,Art,Art 4660,121.71,5,0.2,27.66,Corporate,No,First Class,
ORD-11846,2024-03-10 00:00:00,East,Furniture,Furnishings,Furnishings 1846,296.33,2,0.4,14.53,Corporate,No,Same Day,
ORD-11728,2020-07-28 00:00:00,East,Office Supplies,Paper,Paper 1728,476.93,4,0.2,68.62,Corporate,No,Second Class,Delayed shipment
ORD-10274,2023-04-17 00:00:00,South,Furniture,Bookcases,Bookcases 274,205.67,2,0.2,22.71,Home Office,No,Same Day,
ORD-14600,2020-11-09 00:00:00,South,Office Supplies,Labels,Labels 4600,209.26,1,0.4,36.56,Consumer,No,Second Class,Customer requested refund
ORD-12567,2022-04-23 00:00:00,South,Technology,Copiers,Copiers 2567,273.17,9,0.1,25.72,Home Office,No,Standard Class,
ORD-12313,2023-06-12 00:00:00,East,Furniture,Chairs,Chairs 2313,446.33,2,0.0,104.59,Home Office,No,Second Class,
ORD-10298,NotADate,East,Technology,Machines,Machines 298,275.37,9,0.4,,Home Office,No,First Class,Customer requested refund
ORD-12034,2021-11-13 00:00:00,West,Office Supplies,Binders,Binders 2034,745.42,7,0.2,108.65,Home Office,No,Same Day,Damaged box
ORD-11898,2024-12-09 00:00:00,East,Office Supplies,Binders,Binders 1898,815.75,6,0.3,149.79,Consumer,No,Same Day,
ORD-11546,2021-02-28 00:00:00,South,Office Supplies,Art,Art 1546,317.64,4,0.2,,Consumer,No,Same Day,Delayed shipment
ORD-14101,2024-07-11 00:00:00,West,Office Supplies,Storage,Storage 4101,75.34,6,0.4,9.56,Corporate,No,First Class,
ORD-13745,2024-05-29 00:00:00,South,Furniture,Chairs,Chairs 3745,195.84,10,0.1,52.25,Corporate,No,Same Day,Delayed shipment
ORD-12119,2023-12-29 00:00:00,North,Technology,Accessories,Accessories 2119,473.56,6,0.4,37.27,Home Office,No,First Class,
ORD-10980,2021-11-15 00:00:00,North,Furniture,Tables,Tables 980,732.33,5,0.0,54.35,Corporate,Yes,First Class,Expedited delivery
ORD-13047,2021-09-18 00:00:00,South,Technology,Copiers,Copiers 3047,278.07,4,0.5,14.45,Corporate,No,Standard Class,
ORD-10425,2020-03-18 00:00:00,East,Office Supplies,Paper,Paper 425,100.08,2,0.0,6.36,Corporate,No,First Class,
ORD-13793,2023-05-28 00:00:00,West,Office Supplies,Art,Art 3793,404.12,5,0.1,60.25,Home Office,Yes,Second Class,Delayed shipment
ORD-10209,2023-03-09 00:00:00,East,Office Supplies,Labels,Labels 209,264.22,10,0.0,74.54,Consumer,No,First Class,Customer requested refund
ORD-12067,2020-11-05 00:00:00,North,Office Supplies,Binders,Binders 2067,486.86,10,0.2,30.87,Home Office,No,Second Class,Damaged box
ORD-10244,2024-06-16 00:00:00,North,Office Supplies,Paper,Paper 244,364.1,7,0.0,52.16,Corporate,No,First Class,Damaged box
ORD-13313,2020-02-13 00:00:00,North,Furniture,Chairs,Chairs 3313,195.52,10,0.1,20.18,Home Office,No,Same Day,
ORD-12262,NotADate,North,Technology,Accessories,Accessories 2262,131.57,7,0.5,5.56,Consumer,No,Same Day,Delayed shipment
ORD-10952,2024-05-12 00:00:00,East,Office Supplies,Labels,Labels 952,187.18,5,0.1,45.02,Corporate,No,First Class,Customer requested refund
ORD-11256,2022-05-21 00:00:00,South,Office Supplies,Labels,Labels 1256,330.22,3,0.2,33.75,Home Office,No,Second Class,
ORD-11505,2021-12-03 00:00:00,East,Furniture,Furnishings,Furnishings 1505,250.58,7,0.2,20.47,Home Office,No,First Class,
ORD-14051,2020-10-03 00:00:00,south,Furniture,Furnishings,Furnishings 4051,229.86,4,0.3,23.27,Consumer,Yes,Same Day,Customer requested refund
ORD-10934,2023-12-06 00:00:00,North,Furniture,Chairs,Chairs 934,303.77,9,0.3,,Corporate,No,Second Class,
ORD-14894,2020-07-29 00:00:00,South,Furniture,Bookcases,Bookcases 4894,301.27,8,0.2,12.99,Corporate,No,Standard Class,Expedited delivery
ORD-12267,2021-12-06 00:00:00,south,Technology,Copiers,Copiers 2267,818.02,5,0.1,117.12,Home Office,No,First Class,
ORD-10301,2021-03-17 00:00:00,East,Office Supplies,Binders,Binders 301,568.89,1,0.0,163.37,Consumer,No,First Class,
ORD-10254,2022-06-01 00:00:00,West,Furniture,Chairs,Chairs 254,88.89,8,0.4,10.06,Consumer,No,Second Class,
ORD-12081,2024-02-19 00:00:00,South,Office Supplies,Storage,Storage 2081,594.29,3,0.5,15.02,Corporate,Yes,Standard Class,Customer requested refund
ORD-10165,2020-03-30 00:00:00,East,Office Supplies,Storage,Storage 165,243.42,4,0.0,31.38,Corporate,No,Second Class,
ORD-13836,2024-09-22 00:00:00,south,Technology,Phones,Phones 3836,623.16,4,0.1,159.7,Corporate,No,First Class,
ORD-14416,2022-04-27 00:00:00,North,Office Supplies,Binders,Binders 4416,319.12,3,0.0,81.94,Home Office,No,Second Class,
ORD-13308,2022-10-22 00:00:00,West,Furniture,Bookcases,Bookcases 3308,136.3,4,0.3,16.85,Home Office,No,Same Day,Delayed shipment
ORD-12858,2022-09-19 00:00:00,south,Technology,Copiers,Copiers 2858,172.07,5,0.3,32.15,Consumer,No,First Class,
ORD-12205,2024-07-17 00:00:00,West,Office Supplies,Art,Art 2205,,3,0.5,4.11,Corporate,No,Standard Class,Expedited delivery
ORD-11606,2024-07-09 00:00:00,North,Furniture,Chairs,Chairs 1606,321.72,4,0.4,55.25,Consumer,Yes,Same Day,
ORD-14503,2023-03-06 00:00:00,North,Furniture,Chairs,Chairs 4503,,2,0.0,25.05,Home Office,No,Standard Class,Damaged box
ORD-13184,2024-07-19 00:00:00,North,Office Supplies,Labels,Labels 3184,605.72,6,0.4,48.42,Corporate,No,First Class,Damaged box
ORD-13050,2022-04-14 00:00:00,West,Office Supplies,Storage,Storage 3050,404.71,9,0.3,64.29,Home Office,No,Standard Class,
ORD-14609,2024-06-30 00:00:00,North,Technology,Machines,Machines 4609,243.27,8,0.1,,Corporate,No,Second Class,Delayed shipment
ORD-14063,2024-05-02 00:00:00,East,Technology,Copiers,Copiers 4063,99.36,5,0.0,13.49,Consumer,No,Second Class,Damaged box
ORD-11375,2021-02-10 00:00:00,West,Technology,Machines,Machines 1375,1392.0,2,0.0,317.26,Corporate,No,Standard Class,Customer requested refund
ORD-10392,2024-10-10 00:00:00,east,Technology,Phones,Phones 392,215.42,3,0.5,22.81,Consumer,No,Standard Class,Customer requested refund
ORD-14543,2020-06-30 00:00:00,south,Office Supplies,Storage,Storage 4543,338.52,2,0.5,45.78,Corporate,No,Second Class,Expedited delivery
ORD-10452,2021-02-18 00:00:00,West,Furniture,Furnishings,Furnishings 452,124.87,9,0.4,16.56,Consumer,No,Standard Class,
ORD-11715,2020-06-13 00:00:00,East,Office Supplies,Storage,Storage 1715,507.85,5,0.5,51.2,Home Office,No,First Class,
ORD-14379,2024-10-18 00:00:00,South,Technology,Copiers,Copiers 4379,654.93,5,0.3,77.65,Consumer,No,First Class,
ORD-14286,2023-08-28 00:00:00,North,Furniture,Tables,Tables 4286,385.81,1,0.1,78.52,Consumer,No,Second Class,Damaged box
ORD-13014,2020-11-20 00:00:00,south,Office Supplies,Labels,Labels 3014,1030.02,7,0.1,126.5,Consumer,No,Same Day,
ORD-13077,2023-11-25 00:00:00,East,Office Supplies,Paper,Paper 3077,565.79,3,0.3,87.04,Consumer,No,Standard Class,
ORD-12068,2021-10-08 00:00:00,West,Office Supplies,Binders,Binders 2068,423.48,10,0.3,32.06,Home Office,No,First Class,Damaged box
ORD-11378,2022-06-20 00:00:00,West,Furniture,Tables,Tables 1378,93.4,4,0.1,4.46,Consumer,No,Second Class,
ORD-11627,2020-09-29 00:00:00,East,Technology,Phones,Phones 1627,876.48,4,0.2,203.24,Home Office,No,Same Day,
ORD-14256,2023-09-01 00:00:00,West,Technology,Accessories,Accessories 4256,290.86,6,0.5,41.5,Consumer,No,Standard Class,
ORD-13314,2020-05-22 00:00:00,North,Office Supplies,Storage,Storage 3314,281.04,4,0.3,49.36,Consumer,No,Standard Class,
ORD-12131,2023-04-20 00:00:00,West,Technology,Copiers,Copiers 2131,121.4,2,0.2,10.31,Home Office,No,Same Day,Delayed shipment
ORD-14446,2023-06-21 00:00:00,West,Technology,Copiers,Copiers 4446,634.02,3,0.1,75.07,Consumer,No,Standard Class,Customer requested refund
ORD-13159,2020-10-19 00:00:00,North,Technology,Machines,Machines 3159,130.99,8,0.2,13.76,Corporate,No,Same Day,
ORD-10140,2022-08-08 00:00:00,West,Office Supplies,Binders,Binders 140,191.81,10,0.4,18.67,Home Office,No,Same Day,Expedited delivery
ORD-12749,2021-05-24 00:00:00,West,Office Supplies,Art,Art 2749,134.87,7,0.4,11.58,Home Office,No,First Class,
ORD-13475,2021-11-12 00:00:00,West,Furniture,Bookcases,Bookcases 3475,671.7,1,0.1,96.86,Home Office,No,First Class,Customer requested refund
ORD-14265,2021-01-11 00:00:00,south,Office Supplies,Art,Art 4265,298.34,7,0.4,26.66,Home Office,No,First Class,
ORD-13707,2024-10-26 00:00:00,East,Office Supplies,Labels,Labels 3707,662.74,6,0.2,133.85,Corporate,No,Second Class,Expedited delivery
